url,title_version,model_year,mileage,engine,transmission,fuel,price,description
https://www.pakwheels.com/used-cars/toyota-hilux-2014-for-sale-in-karachi-10725207,Toyota Hilux Vigo Champ G 2014,2014,"141,917 km",2500 cc,Automatic,Diesel,"PKR 67 lacs
Managed by PakWheels",Android Panel Sound System Seat Covers Floor Matts Hummer front Pipe Hummer Roll Bar Rear Pull Bar Documents not check by pakwheels PakWheels inspected car Inspection report attached Number plates available 3rd Owner Token Tax Paid Manufacture 2014 Registered 2014 1 keys available
https://www.pakwheels.com/used-cars/toyota-crown-2021-for-sale-in-islamabad-10856724,Toyota Crown RS Advance 2021,2021,"85,000 km",2500 cc,Automatic,Hybrid,Call for price,New Android penal Import 2025 Reg Isb 2025 Brand New Condition
https://www.pakwheels.com/used-cars/toyota-yaris-sedan-2020-for-sale-in-islamabad-10702786,Toyota Yaris Sedan ATIV X CVT 1.5 2020,2020,"48,789 km",1500 cc,Automatic,Petrol,"PKR 47 lacs
Financing starts at PKR 100,036/Month
Managed by PakWheels",- Documents available - PakWheels inspected car - Inspection report attached - Number plates available - Token tax Cleared - 1st Owner - Manufacture 2020 - Registered 2020 - 2 keys available
https://www.pakwheels.com/used-cars/toyota-yaris-cross-2022-for-sale-in-peshawar-9164115,Toyota Yaris Cross Hybrid X 2022,2022,"60,000 km",1500 cc,Automatic,Hybrid,PKR 76.5 lacs,TOYOTA YARIS CROSS-X MODEL 2022 IMPORT 2024 1500cc HYBRID
https://www.pakwheels.com/used-cars/toyota-yaris-hatchback-2022-for-sale-in-islamabad-10879867,Toyota Yaris Hatchback X 2022,2022,"53,000 km",1000 cc,Automatic,Petrol,PKR 45 lacs,"TOYOTA YARIS HATCHBACK X Auction Grade: 3.5 Model: 2022 Import: Fresh October 2025 Mileage: 53,000 Registration: Unregistered Color: White Location: Islamabad Type: 1.0L Petrol • Push-start Engine • Multimedia Steering • Front & Rear Parking Sensors (Extra Option) • Parking Support Brake System (Extra Option) • Rear View Camera with Dynamic Guidelines • Apple Carplay & Android Auto • 6 Airbags • Dash Camera CONTACT ON WHATSAPP ONLY. NO EXCHANGE. SERIOUS BUYERS ONLY. Note: Price is reasonable. Please don't call or visit if you have budget issues or low offers."
https://www.pakwheels.com/used-cars/toyota-prius-2013-for-sale-in-peshawar-10902073,Toyota Prius S LED Edition 1.8 2013,2013,"97,000 km",1800 cc,Automatic,Hybrid,PKR 44.5 lacs,My New Prius Model 2013. Coata.2018 Biege Entirior Battery Health.100/100 ABS.100/100 only Bumper Shower Islamabad Registration New Tyer Install Chill AC and Hot Heater New LED Screen Install Lightweight allow rims .
https://www.pakwheels.com/used-cars/toyota-surf-2005-for-sale-in-islamabad-10793610,Toyota Surf SSR-X 2.7 2005,2005,"107,000 km",2700 cc,Automatic,Petrol,PKR 79 lacs,Toyota Surf SSR X 20th Anniversary Edition Total Genuine / As good as new Maintained throughout by Toyota Dealership 2005/2008 Islamabad registered 2.7L - 2TR Premium Wheels Sunroof
https://www.pakwheels.com/used-cars/toyota-aqua-2014-for-sale-in-multan-10915625,Toyota Aqua S LED Soft Leather Selection 2014,2014,"145,000 km",1500 cc,Automatic,Hybrid,PKR 37.5 lacs,"2014/2017 Genuine interior and exterior and perfect engine, hybrid and electric perfect, average 25/km urban and better on long drive. Little scraches present. Driven in multan by a Doctor, Price is final"
https://www.pakwheels.com/used-cars/toyota-vitz-2013-for-sale-in-mardan-10915681,Toyota Vitz F 1.0 2013,2013,"120,000 km",1000 cc,Automatic,Petrol,PKR 29.35 lacs,2nd owner used as second car just for office well maintain car not even single penny work required just buy and drive
https://www.pakwheels.com/used-cars/toyota-corolla-cross-2025-for-sale-in-islamabad-10350994,Toyota Corolla Cross 1.8 HEV X 2025,2025,25 km,1800 cc,Automatic,Hybrid,"PKR 93.75 lacs
Financing starts at PKR 99,770/Month",Brand New Toyota Cross 2025 Model Call for more Details
https://www.pakwheels.com/used-cars/toyota-raize-2020-for-sale-in-karachi-10710319,Toyota Raize Z 2020,2020,"101,671 km",1000 cc,Automatic,Petrol,"PKR 57.5 lacs
Managed by PakWheels",-Body kit installed -360 camera available - PakWheels inspected car - Inspection report attached - Number plates available - 1st Owner - Token Tax Paid - Manufacture 2020 - Registered 2024 -Documents available - 1 key available
https://www.pakwheels.com/used-cars/toyota-vitz-2014-for-sale-in-mian-channu-10915627,Toyota Vitz F 1.0 2014,2014,"116,000 km",1000 cc,Automatic,Petrol,PKR 32.5 lacs,2014_2018 inner outer Original After Market Alloy rims. Complete original file is availble . Complete service history available. Totally driven on petrol. All token taxes are paid for life . Just like a Zero Meter car. Never got into accident. Original Book is available. Price is slightly negotiable.
https://www.pakwheels.com/used-cars/toyota-corolla-2015-for-sale-in-sargodha-10915650,Toyota Corolla Altis Automatic 1.6 2015,2015,"180,000 km",1600 cc,Automatic,Petrol,PKR 40 lacs,total genuine excellent condition
https://www.pakwheels.com/used-cars/toyota-corolla-2018-for-sale-in-kamalia-10915700,Toyota Corolla GLi 1.3 VVTi 2018,2018,"138,000 km",1300 cc,Manual,Petrol,PKR 41.5 lacs,tyre new alive in Lage hue hain Android LED back camera okay
https://www.pakwheels.com/used-cars/toyota-corolla-2004-for-sale-in-okara-10915676,Toyota Corolla 2.0D 2004,2004,"246,000 km",2000 cc,Manual,Diesel,PKR 17 lacs,Complete original file is availble . Never got into accident. Token tax is up to date. Need to sell the car urgently.
https://www.pakwheels.com/used-cars/toyota-corolla-2017-for-sale-in-lahore-10891874,Toyota Corolla GLi Automatic 1.3 VVTi 2017,2017,"107,000 km",1300 cc,Automatic,Petrol,"PKR 41.95 lacs
Financing starts at PKR 104,169/Month",The Car is in New condition no work required. all seals genuine . Non accidental.just front left fender sprayed. All documents complete bio metric available on spot. Prestige Condition. Price is slightly negotiable. (THE CAR CAN BE SEEN AT KHAWAJA UMER MOTORS DHA MAIN BOULEVARD)
https://www.pakwheels.com/used-cars/toyota-vitz-2007-for-sale-in-islamabad-10909125,Toyota Vitz B Intelligent Package 1.0 2007,2007,"103,000 km",1000 cc,Automatic,Petrol,PKR 22.9 lacs,Total Genuine Engine and Suspension all ok 2007 model 2010 reg own name Transfer is must front screen py crack hai Chilled Ac life time token paid please only serious buyers contact me
https://www.pakwheels.com/used-cars/toyota-corolla-2007-for-sale-in-rawalpindi-10915634,Toyota Corolla XLi 2007,2007,"150,000 km",1300 cc,Manual,Petrol,PKR 19 lacs,70 percent original new tyres smooth drive 17 km reasonable price all documents original bio on spot thanx phone no
https://www.pakwheels.com/used-cars/toyota-corolla-2019-for-sale-in-peshawar-10899091,Toyota Corolla GLi 1.3 VVTi 2019,2019,"92,000 km",1300 cc,Manual,Petrol,"PKR 46.5 lacs
Financing starts at PKR 98,972/Month",10/10 condition maintenance by Toyota official
https://www.pakwheels.com/used-cars/toyota-passo-2014-for-sale-in-rawalpindi-10915670,Toyota Passo Plus Hana C 2014,2014,"140,000 km",1000 cc,Automatic,Petrol,PKR 32 lacs,"Toyota passo full option ..neat and clean car , 2nd owner , only 1 fander touching , geniune mileage , new tires , not even a single penny work required"
https://www.pakwheels.com/used-cars/toyota-corolla-2019-for-sale-in-lahore-10910486,Toyota Corolla GLi Automatic 1.3 VVTi 2019,2019,"139,000 km",1300 cc,Automatic,Petrol,"PKR 46 lacs
Financing starts at PKR 106,067/Month",First Owner car. 100% Genuine Milage All seals packed non accidental. Car bonnet and trunk sprayed for fresh look. Rest all in genuine paint. As good as a brand new car. 100% maintained by dealership. Original return file is available. Non accidental. Sealed and powerful engine. Original Book is available. Price is slightly negotiable. (THE CAR CAN BE SEEN AT KHAWAJA UMER MOTORS) DHA MAIN BOULEVARD
https://www.pakwheels.com/used-cars/toyota-corolla-2019-for-sale-in-islamabad-10915630,Toyota Corolla Altis Grande CVT-i 1.8 2019,2019,"30,000 km",1800 cc,Automatic,Petrol,"PKR 55 lacs
Financing starts at PKR 97,553/Month","Demand: 55,00,000 PKR Registration on Islamabad A well-maintained Toyota Corolla Altis Grande 1.8 X-CVT in elegant ‍ colour is up for sale. The car is in excellent running condition, smooth drive, and fully loaded with modern features. Key Features: Model: Corolla Altis Grande 1.8 X-CVT Transmission: Automatic (CVT) Fuel Type: Petrol Colour: Black Push Start / Smart Entry Leather interior Sunroof (if your car has—let me know to add) Original Toyota alloy rims LED tail lamps Back camera & sensors Suspension 100% Engine in perfect condition No mechanical issues Exterior Condition: Car is clean and shiny from outside, with Grande original emblems visible. No major scratches or dents. Interior Condition: Neat and clean interior, driven with care. All electronic functions working perfectly. Price: Demand: 55 Lac (slightly negotiabl"
https://www.pakwheels.com/used-cars/toyota-raize-2020-for-sale-in-bahawalpur-10911001,Toyota Raize Z 2020,2020,"44,000 km",1000 cc,Automatic,Petrol,PKR 60 lacs,4.5 Grade Auction sheet. Fitted with new tires. Looking to sell the car urgently. Price is slightly negotiable. Alloy Rims. Complete auction sheet available. Just imported. Never got into accident. Call/SMS in office hours only. Original return file is available.
https://www.pakwheels.com/used-cars/toyota-vitz-2012-for-sale-in-islamabad-10529071,Toyota Vitz F 1.3 2012,2012,"125,000 km",1300 cc,Automatic,Petrol,PKR 25 lacs,. Black Color (Genuine Paint) . 1300cc Automatic Engine . Comfortable Seats . AC . Bluetooth LCD for Multimedia . Power Steering . Retractable Mirrors . Alloy Rims . Digital Speedometer + RPM Meter Car is well-maintained and in excellent running condition. Only serious buyers contact.
https://www.pakwheels.com/used-cars/toyota-prius-2017-for-sale-in-gujranwala-10587361,Toyota Prius PHV (Plug In Hybrid) 2017,2017,"174,942 km",1800 cc,Automatic,Hybrid,"PKR 75 lacs
Managed by PakWheels",- In use by Army Officer. - Location Rahwali Cantt. - Documents have not checked by Pakwheels - PakWheels inspected car - Inspection report attached - Number plates available - Token tax Cleared - 2nd Owner - Manufacture 2017 - Registered 2021 - 1 key available
https://www.pakwheels.com/used-cars/toyota-vitz-2016-for-sale-in-karachi-10915655,Toyota Vitz F M Package 1.0 2016,2016,"122,000 km",1000 cc,Automatic,Petrol,PKR 31.5 lacs,toyota vitz F safety package top of line radar variant 2016 model 2018 registered fully original no touch-ups periodic maintenance recently done oil all filters spark plugs coolant all brand new installed contacts on whatsapp price already reasonable
https://www.pakwheels.com/used-cars/toyota-hilux-2014-for-sale-in-karachi-10725207,Toyota Hilux Vigo Champ G 2014,2014,"141,917 km",2500 cc,Automatic,Diesel,"PKR 67 lacs
Managed by PakWheels",Android Panel Sound System Seat Covers Floor Matts Hummer front Pipe Hummer Roll Bar Rear Pull Bar Documents not check by pakwheels PakWheels inspected car Inspection report attached Number plates available 3rd Owner Token Tax Paid Manufacture 2014 Registered 2014 1 keys available
https://www.pakwheels.com/used-cars/toyota-allion-2007-for-sale-in-peshawar-10722633,Toyota Allion A18 G Package 2007,2007,"145,500 km",1800 cc,Automatic,Petrol,"PKR 26 lacs
Managed by PakWheels",- Massager Driver Seat - Documents have not checked by Pakwheels - PakWheels inspected car - Inspection report attached - Number plates available - Token tax Cleared - 2nd Owner - Manufacture 2007 - Registered 2014 - 2 keys available
https://www.pakwheels.com/used-cars/toyota-crown-2021-for-sale-in-islamabad-10856724,Toyota Crown RS Advance 2021,2021,"85,000 km",2500 cc,Automatic,Hybrid,Call for price,New Android penal Import 2025 Reg Isb 2025 Brand New Condition
https://www.pakwheels.com/used-cars/toyota-land-cruiser-2019-for-sale-in-islamabad-10767360,Toyota Land Cruiser ZX 2019,2019,"47,000 km",4600 cc,Automatic,Petrol,PKR 4.6 crore,"Punjab Registered | Imported 2024 Driven only 47,000 KM – pristine condition! Finished in White exterior with Bruno Interior – a timeless combo of class & comfort. Top-of-the-line ZX variant – Full House options include: Rear Entertainment Screens Sunroof + Cool Box Radar Cruise Control & Lane Assist 360° Surround Camera Adaptive Suspension with Drive Modes Heated & Ventilated Seats Power Tailgate Memory Seats with Lumbar Support Touchscreen Infotainment An exceptional example of luxury, capability, and reliability — The Land Cruiser ZX Full House – where comfort meets confidence."
https://www.pakwheels.com/used-cars/toyota-corolla-2021-for-sale-in-kharian-10915604,Toyota Corolla Altis Automatic 1.6 2021,2021,"67,500 km",1600 cc,Automatic,Petrol,PKR 56.7 lacs,Toyota altis 1.6 2021 janian x new tyres isb registration low mileage only 67500 Total janian only 1 half peice minor touch HD lights installed Home used location dinga
https://www.pakwheels.com/used-cars/toyota-yaris-sedan-2020-for-sale-in-hyderabad-10915606,Toyota Yaris Sedan ATIV MT 1.3 2020,2020,"65,000 km",1300 cc,Manual,Petrol,PKR 37.3 lacs,Toyota yaris Ativ 1.3 Manual Transmission Model:2020 Reg:2021 On my name White color Like a zero meter Scratch less car Bumper to bumper geniune Mileage 60k geniune Enigne suspension everything Leathers seat covers installed Android panel with rear camera All documents clear Biometric on the spot Doctor used car Just buy and drive
https://www.pakwheels.com/used-cars/toyota-crown-2021-for-sale-in-lahore-10913098,Toyota Crown RS Advance 2021,2021,"51,000 km",2500 cc,Automatic,Hybrid,Call for price,Toyota Crown RS Advance 2021 model 2024 import 2025 punjab registered Black with Tan interior New TV 4.5 Grade Auction 3M original Tints & PPF done Brand new Good year tyres installed
https://www.pakwheels.com/used-cars/toyota-aqua-2014-for-sale-in-multan-10915625,Toyota Aqua S LED Soft Leather Selection 2014,2014,"145,000 km",1500 cc,Automatic,Hybrid,PKR 37.5 lacs,"2014/2017 Genuine interior and exterior and perfect engine, hybrid and electric perfect, average 25/km urban and better on long drive. Little scraches present. Driven in multan by a Doctor, Price is final"
https://www.pakwheels.com/used-cars/toyota-corolla-axio-2007-for-sale-in-peshawar-10722214,Toyota Corolla Axio Luxel 1.8 2007,2007,"97,851 km",1800 cc,Automatic,Petrol,"PKR 35 lacs
Managed by PakWheels",- Massager Driver Seat - Documents have not checked by Pakwheels - PakWheels inspected car - Inspection report attached - Number plates available - Token tax Cleared - 1st Owner - Manufacture 2007 - Registered 2014 - 2 keys available
https://www.pakwheels.com/used-cars/toyota-prado-2019-for-sale-in-islamabad-9817922,Toyota Prado TX L Package 2.7 2019,2019,"28,000 km",2700 cc,Automatic,Petrol,Call for price,> Import 2025 > Milage 28000Km > Sunroof > Leather Seats > Electric Seats > Heated Seats > Seven Seater > TV Navigation > Untouch Body > Tyre Brand New
https://www.pakwheels.com/used-cars/toyota-vitz-2014-for-sale-in-mian-channu-10915627,Toyota Vitz F 1.0 2014,2014,"116,000 km",1000 cc,Automatic,Petrol,PKR 32.5 lacs,2014_2018 inner outer Original After Market Alloy rims. Complete original file is availble . Complete service history available. Totally driven on petrol. All token taxes are paid for life . Just like a Zero Meter car. Never got into accident. Original Book is available. Price is slightly negotiable.
https://www.pakwheels.com/used-cars/toyota-corolla-2021-for-sale-in-lahore-10915603,Toyota Corolla Altis Grande X CVT-i 1.8 Black Interior 2021,2021,"78,000 km",1800 cc,Automatic,Petrol,"PKR 60.9 lacs
Financing starts at PKR 97,216/Month",First owner car As good as a brand new car. Complete original file is availble. Fitted with new tires. All taxes paid. Urgently need to sellthe car.
https://www.pakwheels.com/used-cars/toyota-aqua-2020-for-sale-in-peshawar-10832545,Toyota Aqua S 2020,2020,"39,802 km",1500 cc,Automatic,Hybrid,"PKR 63 lacs
Managed by PakWheels",- Seats Covers - Floor Matting - LED lights - Android Panel - Documents have not checked by Pakwheels - PakWheels inspected car - Inspection report attached - Number plates available - Token tax Cleared - 1st Owner - Manufacture 2020 - Import 2024 - Registered 2024 - 2 keys available
https://www.pakwheels.com/used-cars/toyota-land-cruiser-2021-for-sale-in-lahore-10914174,Toyota Land Cruiser ZX 2021,2021,"19,000 km",4600 cc,Automatic,Petrol,PKR 5.1 crore,"Toyota Land Cruiser ZX WALD Edition Model 2021 Import 2025 Auction Grade 4.5 Auction Sheet Verifiable Mileage: 19,000 KM Color Pearl White Bruno Interior Full House Complete Widebody Kit WALD Lights Accessories 1. Front Radar 2. Cool Box 3. Original Tv with 360 Degree Camera 4. Diamond Cut Seats 5. Line Assist 6. Auto Boot 7. Air Suspension 8. Black Shaded Front Lights 9. Heating Steering 10. Heating and cooling Seats 11. Wireless Mobile Charger 12. Four Zone Automatic Climate Control 13. Reinforce Skid Plates 14. Star Safety System 15. Advance 10 Airbag System 16. Toyota Safety Sensor 17. JBL System 14 Speakers"
https://www.pakwheels.com/used-cars/toyota-vitz-2006-for-sale-in-multan-10915619,Toyota Vitz F 1.0 2006,2006,"205,000 km",1000 cc,Automatic,Petrol,PKR 18.75 lacs,"2006 model 2007 import.Push start ,keyless entry , original engine, Mechanically perfect, exterior is slightly rough"
https://www.pakwheels.com/used-cars/toyota-corolla-2017-for-sale-in-lahore-10891874,Toyota Corolla GLi Automatic 1.3 VVTi 2017,2017,"107,000 km",1300 cc,Automatic,Petrol,"PKR 41.95 lacs
Financing starts at PKR 104,169/Month",The Car is in New condition no work required. all seals genuine . Non accidental.just front left fender sprayed. All documents complete bio metric available on spot. Prestige Condition. Price is slightly negotiable. (THE CAR CAN BE SEEN AT KHAWAJA UMER MOTORS DHA MAIN BOULEVARD)
